data_year,victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,age_range_low_num,age_code_range_high
2024,225836423,202645427,1,4,,,,31,28,F,10,20,N,28,
2024,210986892,189719191,1,4,,,,41,38,F,10,20,R,38,
2024,223964438,201005549,1,4,,,,50,47,M,10,20,R,47,
2024,223964448,201005559,1,4,,,,55,52,M,10,20,R,52,
2024,223964461,201005569,1,4,,,,35,32,F,10,20,R,32,
2024,223964415,201005528,1,4,,,,74,71,M,10,20,R,71,
2024,210986896,189719196,1,4,,,,20,17,F,10,20,R,17,
2024,223964427,201005538,1,4,,,,58,55,F,10,20,R,55,
2024,223964441,201005552,1,4,,,,70,67,F,10,20,R,67,
2024,223964440,201005551,1,4,,,,28,25,F,20,20,R,25,
2024,210986903,189719201,1,4,,,,10,07,M,20,20,R,07,
2024,223964459,201005568,1,4,,,,46,43,F,10,20,R,43,
2024,223964460,201005568,2,4,,,,45,42,M,10,20,R,42,
2024,223964470,201005578,1,4,,,,33,30,M,10,20,R,30,
2024,223964482,201005589,1,4,,,,36,33,M,10,20,R,33,
2024,223964496,201005603,1,4,,,,53,50,M,10,20,R,45,55
2024,210986910,189719208,1,4,,,,31,28,F,10,20,N,28,
2024,223964519,201005625,1,4,,,,17,14,F,10,20,N,14,
2024,223964520,201005625,2,4,,,,18,15,F,10,20,N,15,
2024,223964533,201005637,1,4,,,,38,35,M,10,20,N,35,
2024,223964545,201005649,1,4,,,,69,66,F,10,20,R,66,
2024,223964564,201005665,1,4,,,,41,38,F,10,20,N,38,
2024,223964577,201005676,1,4,,,,55,52,F,10,20,R,52,
2024,223964594,201005691,1,4,,,,62,59,F,10,20,R,59,
2024,223964463,201005571,1,4,,,,64,61,M,10,20,N,61,
2024,223964473,201005581,1,1,,,,104,NS,X,99,50,,,
2024,223964489,201005596,1,1,,,,104,NS,X,99,50,,,
2024,223964507,201005614,1,4,,,,3,BB,M,10,20,N,,
2024,223964525,201005630,1,1,,,,104,NS,X,99,50,,,
2024,213176083,191623407,1,4,,,,67,64,F,10,20,R,64,
2024,210986904,189719203,1,4,,,,12,09,F,10,20,R,09,
2024,209228531,188189815,1,8,,,,104,NS,X,99,50,,,
2024,213176032,191623361,1,4,,,,68,65,F,10,20,N,65,
2024,223964541,201005644,1,4,,,,57,54,F,10,40,R,54,
2024,223964553,201005656,1,4,,,,33,30,F,10,20,N,30,
2024,213176040,191623368,1,1,,,,104,NS,X,99,50,,,
2024,225836365,202645373,1,4,,,,45,42,M,10,20,R,42,
2024,223964547,201005650,1,4,,,,49,46,F,10,20,R,46,
2024,225836387,202645395,1,4,,,,47,44,M,10,20,R,44,
2024,225836388,202645395,2,4,,,,37,34,M,10,20,N,34,
2024,225836389,202645395,3,4,,,,61,58,M,10,20,R,58,
2024,223964578,201005677,1,4,,,,18,15,M,10,20,N,15,
2024,223964596,201005693,1,4,,,,46,43,M,10,20,R,43,
2024,223964609,201005706,1,4,,,,41,38,F,10,20,R,38,
2024,223964621,201005717,1,3,,,,104,NS,X,99,50,,,
2024,223964486,201005593,1,4,,,,45,42,F,10,20,R,42,
2024,232198177,208203538,1,4,,,,24,21,F,10,20,R,21,
2024,210986911,189719209,1,4,,,,33,30,M,10,20,N,30,
2024,223964642,201005736,1,4,,,,79,76,M,10,20,R,76,
2024,232198215,208203574,1,1,,,,104,NS,X,99,50,,,
2024,232198216,208203574,2,1,,,,104,NS,X,99,50,,,
2024,210986921,189719218,1,4,,,,74,71,M,10,20,N,71,
2024,210986926,189719222,1,4,,,,10,07,F,10,20,N,07,
2024,232198237,208203592,1,8,,,,104,NS,X,99,50,,,
2024,232198262,208203619,1,4,,,,15,12,F,10,20,R,12,
2024,232198263,208203619,2,4,,,,12,09,F,10,20,R,09,
2024,210986933,189719228,1,4,,,,62,59,M,10,20,R,59,
2024,225836451,202645453,1,4,,,,69,66,M,10,20,R,66,
2024,209228539,188189823,1,4,,,,46,43,F,10,20,R,43,
2024,225836464,202645464,1,4,,,,61,58,F,10,20,R,58,
2024,225836483,202645483,1,4,,,,81,78,M,10,20,R,78,
2024,225836496,202645496,1,1,,,,104,NS,X,99,50,,,
2024,225836380,202645388,1,4,,,,45,42,M,10,20,R,42,
2024,232198231,208203589,1,4,,,,9,06,M,10,20,R,06,
2024,232198252,208203610,1,8,,,,104,NS,X,99,50,,,
2024,225836479,202645479,1,1,,,,104,NS,X,99,50,,,
2024,225836377,202645385,1,4,,,,52,49,M,10,20,N,49,
2024,225836386,202645393,1,4,,,,56,53,M,10,20,R,53,
2024,225836400,202645404,1,4,,,,75,72,M,10,20,R,72,
2024,225836418,202645422,1,4,,,,40,37,M,10,20,R,37,
2024,225836431,202645433,1,4,,,,40,37,F,10,20,R,37,
2024,232198269,208203627,1,4,,,,65,62,F,10,20,R,62,
2024,232198165,208203527,1,4,,,,64,61,F,10,20,N,61,
2024,225836426,202645431,1,4,,,,70,67,F,10,20,R,67,
2024,213176059,191623386,1,4,,,,40,37,F,10,20,R,37,
2024,225836440,202645442,1,4,,,,63,60,F,10,20,R,60,
2024,225836448,202645450,1,4,,,,9,06,M,10,20,R,06,
2024,225836463,202645463,1,4,,,,80,77,F,10,20,R,77,
2024,232198198,208203560,1,4,,,,35,32,M,20,20,R,32,
2024,232198275,208203630,1,4,,,,9,06,F,10,20,R,06,
2024,225836381,202645389,1,4,,,,20,17,M,10,20,R,17,
2024,232198292,208203646,1,4,,,,40,37,M,20,20,N,37,
2024,225836411,202645416,1,4,,,,69,66,M,10,20,R,66,
2024,232198306,208203658,1,4,,,,18,15,F,10,20,N,15,
2024,213176064,191623390,1,4,,,,18,15,F,40,20,R,15,
2024,232198232,208203590,1,1,,,,104,NS,X,99,50,,,
2024,232198429,208203773,1,4,,,,51,48,M,10,20,N,48,
2024,225836446,202645448,1,4,,,,21,18,F,10,20,R,18,
2024,232198438,208203780,1,3,,,,104,NS,X,99,50,,,
2024,232198247,208203605,1,4,,,,29,26,F,10,20,R,26,
2024,232198265,208203621,1,4,,,,64,61,M,10,20,R,61,
2024,232198289,208203643,1,4,,,,40,37,M,10,20,R,37,
2024,210986952,189719243,1,4,,,,63,60,M,10,20,N,60,
2024,232198406,208203751,1,4,,,,73,70,F,10,20,R,70,
2024,225836491,202645491,1,4,,,,35,32,M,10,20,N,32,
2024,232198417,208203761,1,4,,,,35,32,M,10,20,R,32,
2024,232198423,208203766,1,4,,,,52,49,M,10,20,R,49,
2024,210986957,189719248,1,4,,,,64,61,M,10,20,R,61,
2024,213176069,191623395,1,4,,,,75,72,M,10,20,R,72,
2024,213176070,191623395,2,4,,,,74,71,F,10,20,R,71,
2024,210986902,189719200,1,4,,,,65,62,F,10,20,R,62,
2024,232198272,208203625,1,4,,,,55,52,M,10,20,N,52,
2024,232198273,208203625,2,4,,,,60,57,F,10,20,N,57,
2024,232198456,208203796,1,6,,,,104,NS,X,99,50,,,
2024,232198468,208203808,1,4,,,,102,99,M,10,20,N,,
2024,232198301,208203655,1,1,,,,104,NS,X,99,50,,,
2024,232198312,208203665,1,4,,,,52,49,M,10,20,R,49,
2024,232198320,208203673,1,4,,,,47,44,F,10,20,R,44,
2024,232198322,208203675,1,4,,,,57,54,M,10,20,N,54,
2024,232198323,208203675,2,4,,,,52,49,M,10,20,N,49,
2024,232198331,208203680,1,4,,,,53,50,F,10,20,R,50,
2024,232198335,208203685,1,4,,,,43,40,F,10,20,R,40,
2024,232198294,208203648,1,4,,,,79,76,M,10,20,R,76,
2024,213176073,191623399,1,4,,,,45,42,F,10,40,R,42,
2024,209228547,188189831,1,4,,,,48,45,F,10,20,R,45,
2024,209228557,188189840,1,4,,,,30,27,F,20,20,N,27,
2024,232198556,208203895,1,4,,,,46,43,M,10,20,R,43,
2024,232198333,208203683,1,1,,,,104,NS,X,99,50,,,
2024,213176112,191623436,1,4,,,,42,39,F,10,20,R,39,
2024,210986958,189719249,1,4,,,,18,15,M,10,20,R,15,
2024,232198337,208203687,1,4,,,,35,32,M,10,20,R,32,
2024,232198340,208203690,1,1,,,,104,NS,X,99,50,,,
2024,232198347,208203696,1,4,,,,19,16,M,10,20,N,16,
2024,232198367,208203714,1,4,,,,25,22,F,98,40,N,22,
2024,232198339,208203689,1,4,,,,36,33,F,10,20,N,33,
2024,232198344,208203693,1,4,,,,90,87,F,10,20,R,87,
2024,232198350,208203699,1,4,,,,44,41,F,10,20,R,41,
2024,213176124,191623444,1,4,,,,57,54,M,10,20,R,54,
2024,232198372,208203719,1,4,,,,64,61,F,10,20,R,61,
2024,232198506,208203845,1,4,,,,71,68,F,10,20,R,68,
2024,213176130,191623450,1,8,,,,104,NS,X,99,50,,,
2024,232198521,208203860,1,1,,,,104,NS,X,99,50,,,
2024,232198529,208203867,1,8,,,,104,NS,X,99,50,,,
2024,232198535,208203873,1,1,,,,104,NS,X,99,50,,,
2024,232198387,208203732,1,4,,,,40,37,M,10,20,R,37,
2024,232198395,208203740,1,4,,,,17,14,F,10,20,R,14,
2024,210986971,189719260,1,4,,,,26,23,F,10,20,R,23,
2024,232198371,208203718,1,4,,,,68,65,M,10,20,R,65,
2024,213176138,191623455,1,4,,,,45,42,M,20,20,R,42,
2024,210986975,189719264,1,4,,,,18,15,M,10,20,N,15,
2024,209228565,188189848,1,4,,,,54,51,F,10,20,N,51,
2024,209228573,188189853,1,2,,,,104,NS,X,99,50,,,
2024,210986978,189719267,1,1,,,,104,NS,X,99,50,,,
2024,210986986,189719275,1,4,,,,70,67,M,10,20,R,67,
2024,214860682,193092567,1,4,,,,64,61,M,10,20,R,61,
2024,214860692,193092577,1,4,,,,44,41,M,10,20,R,41,
2024,210986993,189719282,1,4,,,,37,34,M,10,20,N,34,
2024,214860700,193092584,1,4,,,,21,18,F,10,20,N,18,
2024,210986947,189719240,1,1,,,,104,NS,X,99,50,,,
2024,210986955,189719246,1,1,,,,104,NS,X,99,50,,,
2024,214860718,193092601,1,8,,,,104,NS,X,99,50,,,
2024,214860726,193092608,1,4,,,,24,21,F,10,20,R,21,
2024,210986960,189719251,1,4,,,,34,31,M,10,20,N,31,
2024,214860745,193092621,1,8,,,,104,NS,X,99,50,,,
2024,216927538,194888043,1,8,,,,104,NS,X,99,50,,,
2024,210986987,189719276,1,4,,,,39,36,M,10,20,R,36,
2024,210987017,189719305,1,8,,,,104,NS,X,99,50,,,
2024,214860752,193092629,1,4,,,,62,59,M,10,20,N,59,
2024,214860753,193092629,2,4,,,,25,22,M,10,20,N,22,
2024,210986994,189719283,1,4,,,,66,63,M,10,20,R,63,
2024,214860761,193092637,1,4,,,,27,24,M,10,20,R,24,
2024,214860762,193092637,2,4,,,,74,71,M,10,20,R,71,
2024,209228520,188189804,1,8,,,,104,NS,X,99,50,,,
2024,210987003,189719292,1,8,,,,104,NS,X,99,50,,,
2024,216927385,194887903,1,4,,,,75,72,M,10,20,R,72,
2024,216927386,194887903,2,4,,,,74,71,F,10,20,R,71,
2024,216927395,194887912,1,8,,,,104,NS,X,99,50,,,
2024,213176058,191623385,1,4,,,,25,22,M,10,20,N,22,
2024,216927403,194887918,1,4,,,,45,42,M,10,20,N,42,
2024,223964704,201005793,1,8,,,,104,NS,X,99,50,,,
2024,213176065,191623392,1,4,,,,79,76,F,10,20,R,76,
2024,216927417,194887932,1,4,,,,26,23,F,10,20,R,23,
2024,210987013,189719301,1,8,,,,104,NS,X,99,50,,,
2024,213176071,191623397,1,4,,,,72,69,M,10,20,R,69,
2024,213176081,191623406,1,4,,,,35,32,M,10,20,N,32,
2024,216927427,194887941,1,8,,,,104,NS,X,99,50,,,
2024,213176089,191623413,1,4,,,,50,47,F,10,20,R,47,
2024,213176076,191623401,1,4,,,,86,83,M,10,20,R,83,
2024,213176086,191623410,1,4,,,,48,45,M,10,20,R,45,
2024,216927436,194887950,1,3,,,,104,NS,X,99,50,,,
2024,216927445,194887961,1,4,,,,35,32,F,10,20,N,32,
2024,213176095,191623419,1,4,,,,67,64,F,10,20,R,64,
2024,216927463,194887976,1,4,,,,23,20,F,10,20,R,20,
2024,216927472,194887985,1,4,,,,24,21,F,10,40,N,21,
2024,213176103,191623426,1,4,,,,28,25,F,10,20,R,25,
2024,216927479,194887992,1,4,,,,79,76,F,10,20,R,76,
2024,213176119,191623439,1,4,,,,24,21,F,10,20,R,21,
2024,209228585,188189865,1,1,,,,104,NS,X,99,50,,,
2024,216927488,194888000,1,4,,,,47,44,F,10,20,R,44,
2024,213176125,191623445,1,4,,,,41,38,M,10,20,R,38,
2024,216927496,194888007,1,4,,,,22,19,F,10,20,R,19,
2024,216927430,194887944,1,4,,,,40,37,F,10,20,R,37,
2024,213176133,191623453,1,4,,,,13,10,M,10,20,R,10,
2024,213176134,191623453,2,4,,,,11,08,F,10,20,R,08,
2024,213176135,191623453,3,4,,,,5,02,F,10,20,R,02,
2024,213176136,191623453,4,4,,,,8,05,F,10,20,R,05,
2024,214860704,193092587,1,1,,,,104,NS,X,99,50,,,
2024,213176142,191623458,1,4,,,,12,09,M,10,20,R,09,
2024,219127969,196796344,1,8,,,,104,NS,X,99,50,,,
2024,213176146,191623462,1,4,,,,61,58,M,10,20,R,58,
2024,214860712,193092596,1,8,,,,104,NS,X,99,50,,,
2024,213176151,191623466,1,4,,,,23,20,M,10,20,R,20,
2024,213176156,191623471,1,4,,,,58,55,M,10,20,R,55,
2024,213176158,191623473,1,1,,,,104,NS,X,99,50,,,
2024,216927449,194887963,1,4,,,,36,33,F,10,20,R,33,
2024,213176162,191623477,1,3,,,,104,NS,X,99,50,,,
2024,219127984,196796357,1,8,,,,104,NS,X,99,50,,,
2024,216927515,194888023,1,4,,,,59,56,F,10,20,R,56,
2024,216927459,194887972,1,5,2,6,,37,34,M,10,20,N,34,
2024,213176144,191623460,1,1,,,,104,NS,X,99,50,,,
2024,216927467,194887980,1,4,,,,40,37,F,10,20,R,37,
2024,219127998,196796370,1,8,,,,104,NS,X,99,50,,,
2024,213176170,191623484,1,4,,,,16,13,F,10,20,N,13,
2024,213176171,191623484,2,4,,,,18,15,F,10,20,R,15,
2024,213176148,191623464,1,1,,,,104,NS,X,99,50,,,
2024,216927483,194887994,1,4,,,,19,16,F,10,20,R,16,
2024,216927484,194887994,2,4,,,,17,14,M,10,20,R,14,
2024,213176152,191623467,1,4,,,,49,46,F,10,20,R,46,
2024,223964511,201005618,1,4,,,,16,13,M,10,20,R,13,
2024,209228600,188189878,1,4,,,,38,35,F,10,20,N,35,
2024,223964559,201005660,1,4,,,,16,13,F,10,20,R,13,
2024,223964560,201005660,2,4,,,,19,16,F,10,20,N,16,
2024,223964561,201005660,3,4,,,,18,15,F,10,20,R,15,
2024,214860738,193092615,1,4,,,,72,69,M,10,20,R,69,
2024,216927513,194888020,1,9,,,,104,NS,X,99,50,,,
2024,214860751,193092628,1,4,,,,68,65,M,40,20,N,65,
2024,223964592,201005687,1,4,,,,55,52,F,10,20,R,52,
2024,214860759,193092635,1,4,,,,35,32,F,20,20,R,32,
2024,219127966,196796340,1,4,,,,43,40,M,10,20,R,40,
2024,209228554,188189836,1,4,,,,80,77,F,10,20,R,77,
2024,219127970,196796343,1,4,,,,42,39,M,10,20,N,39,
2024,214860767,193092642,1,4,,,,41,38,F,10,20,R,38,
2024,223964636,201005730,1,4,,,,41,38,F,10,20,R,38,
2024,223964666,201005759,1,8,,,,104,NS,X,99,50,,,
2024,214860695,193092580,1,4,,,,39,36,F,10,20,R,36,
2024,214860696,193092580,2,4,,,,22,19,F,10,20,R,19,
2024,219127989,196796361,1,4,,,,38,35,M,10,20,N,35,
2024,214860775,193092650,1,4,,,,32,29,F,10,20,R,29,
2024,214860777,193092650,2,4,,,,40,37,M,10,20,R,37,
2024,214860785,193092658,1,4,,,,69,66,F,10,20,R,66,
2024,214860746,193092623,1,4,,,,23,20,F,10,20,R,20,
2024,223964681,201005773,1,4,,,,50,47,F,10,20,R,47,
2024,223964698,201005789,1,4,,,,61,58,F,10,20,R,58,
2024,223964699,201005789,2,4,,,,9,06,F,10,20,R,06,
2024,214860750,193092627,1,4,,,,40,37,F,10,20,N,37,
2024,223964716,201005805,1,4,,,,32,29,F,10,20,N,29,
2024,223964717,201005805,2,4,,,,53,50,F,10,20,N,50,
2024,223964718,201005805,3,4,,,,37,34,M,10,20,N,34,
2024,223964749,201005834,1,4,,,,46,43,F,10,20,N,43,
2024,209228562,188189845,1,1,,,,104,NS,X,99,50,,,
2024,223964713,201005802,1,4,,,,60,57,F,10,20,N,57,
2024,223964734,201005819,1,1,,,,104,NS,X,99,50,,,
2024,223964751,201005837,1,4,,,,49,46,F,10,20,R,46,
2024,223964765,201005849,1,4,,,,28,25,F,10,20,R,25,
2024,214860757,193092633,1,4,,,,88,85,F,10,20,R,85,
2024,214860766,193092641,1,8,,,,104,NS,X,99,50,,,
2024,210987029,189719317,1,8,,,,104,NS,X,99,50,,,
2024,209228586,188189866,1,4,,,,59,56,M,10,20,R,56,
2024,223964627,201005723,1,4,,,,35,32,M,20,20,N,32,
2024,223964628,201005723,2,4,,,,27,24,M,20,20,N,24,
2024,214860773,193092648,1,4,,,,41,38,M,10,20,R,38,
2024,223964643,201005737,1,4,,,,46,43,M,10,20,N,43,
2024,232198377,208203723,1,4,,,,41,38,F,10,20,N,38,
2024,223964690,201005781,1,8,,,,104,NS,X,99,50,,,
2024,214860787,193092660,1,4,,,,21,18,F,10,20,R,18,
2024,214860810,193092682,1,1,,,,104,NS,X,99,50,,,
2024,225836611,202645601,1,4,,,,41,38,F,10,20,R,38,
2024,214860816,193092688,1,8,,,,104,NS,X,99,50,,,
2024,225836460,202645461,1,4,,,,51,48,F,10,20,R,48,
2024,225836461,202645461,2,4,,,,24,21,F,10,20,R,21,
2024,209228602,188189880,1,4,,,,50,47,M,10,20,R,47,
2024,209228606,188189884,1,4,,,,24,21,M,10,20,R,21,
2024,209228591,188189871,1,4,,,,48,45,F,10,20,R,45,
2024,223964697,201005787,1,4,,,,45,42,F,10,20,R,42,
2024,214860821,193092693,1,4,,,,25,22,F,10,20,N,22,
2024,223964714,201005803,1,4,,,,59,56,M,10,20,R,56,
2024,214860769,193092644,1,4,,,,70,67,M,10,20,N,67,
2024,232198379,208203725,1,4,,,,62,59,M,10,20,R,59,
2024,232198380,208203725,2,8,,,,104,NS,X,99,50,,,
2024,214860774,193092649,1,4,,,,15,12,F,10,20,R,12,
2024,214860776,193092649,2,4,,,,5,02,F,10,20,R,02,
2024,223964753,201005838,1,4,,,,48,45,M,10,20,N,45,
2024,214860786,193092659,1,4,,,,70,67,M,10,20,R,67,
2024,223964771,201005858,1,4,,,,49,46,M,10,20,N,46,
2024,216927535,194888041,1,4,,,,36,33,M,10,20,R,33,
2024,216927536,194888041,2,4,,,,35,32,M,10,20,N,32,
2024,216927543,194888049,1,4,,,,75,72,F,10,20,R,72,
2024,209228589,188189869,1,8,,,,104,NS,X,99,50,,,
2024,223964786,201005870,1,4,,,,21,18,F,10,20,R,18,
2024,223964787,201005870,2,4,,,,40,37,F,10,20,N,37,
2024,216927552,194888053,1,4,,,,52,49,F,98,40,N,49,
2024,232198386,208203731,1,4,,,,19,16,F,10,20,R,16,
2024,216927564,194888064,1,4,,,,78,75,M,10,20,R,75,
2024,209228598,188189876,1,8,,,,104,NS,X,99,50,,,
2024,223964656,201005750,1,4,,,,36,33,F,10,20,R,33,
2024,232198394,208203739,1,8,,,,104,NS,X,99,50,,,
2024,225836497,202645497,1,4,,,,25,22,M,10,20,R,22,
2024,225836503,202645503,1,4,,,,20,17,M,10,20,R,17,
2024,216927589,194888086,1,4,,,,66,63,F,10,20,R,63,
2024,225836510,202645510,1,8,,,,104,NS,X,99,50,,,
2024,209228604,188189882,1,4,,,,27,24,F,10,20,R,24,
2024,232198402,208203747,1,4,,,,17,14,M,10,20,R,14,
2024,216927600,194888096,1,4,,,,79,76,M,10,20,R,76,
2024,216927512,194888019,1,4,,,,45,42,F,10,20,N,42,
2024,232198411,208203756,1,4,,,,65,62,M,10,20,R,62,
2024,232198412,208203756,2,4,,,,61,58,M,10,20,N,58,
2024,223964830,201005913,1,8,,,,104,NS,X,99,50,,,
2024,216927570,194888070,1,4,,,,55,52,M,20,20,N,52,
2024,216927582,194888081,1,4,,,,37,34,F,10,20,N,34,
2024,216927593,194888090,1,4,,,,34,31,M,10,20,N,31,
2024,219128023,196796393,1,1,,,,104,NS,X,99,50,,,
2024,225836580,202645570,1,8,,,,104,NS,X,99,50,,,
2024,216927602,194888099,1,4,,,,64,61,F,10,20,R,61,
2024,216927603,194888099,2,2,,,,104,NS,X,99,50,,,
2024,232198576,208203913,1,4,,,,33,30,M,10,20,N,30,
2024,232198577,208203913,2,4,,,,49,46,M,10,20,N,46,
2024,209228613,188189890,1,4,,,,63,60,M,10,20,N,60,
2024,209228614,188189890,2,4,,,,55,52,M,10,20,N,52,
2024,225836518,202645518,1,4,,,,75,72,F,10,20,N,72,
2024,225836525,202645524,1,4,,,,24,21,F,10,20,R,21,
2024,225836534,202645533,1,4,,,,54,51,F,10,20,R,51,
2024,225836544,202645541,1,4,,,,79,76,F,10,20,R,76,
2024,225836546,202645541,2,4,,,,26,23,F,10,20,R,23,
2024,225836550,202645546,1,4,,,,42,39,F,10,20,R,39,
2024,232198581,208203917,1,8,,,,104,NS,X,99,50,,,
2024,232198393,208203737,1,4,,,,36,33,F,10,20,R,33,
2024,216927615,194888109,1,4,,,,46,43,F,10,20,R,43,
2024,210987040,189719327,1,4,,,,39,36,F,10,20,R,36,
2024,216927623,194888116,1,4,,,,61,58,M,10,20,N,58,
2024,232198401,208203746,1,4,,,,35,32,M,10,20,R,32,
2024,232198542,208203880,1,4,,,,17,14,F,10,20,N,14,
2024,216927522,194888029,1,4,,,,79,76,M,10,20,R,76,
2024,216927532,194888038,1,4,,,,22,19,M,10,20,R,19,
2024,216927539,194888044,1,4,,,,35,32,F,10,20,R,32,
2024,216927547,194888052,1,4,,,,76,73,F,10,20,N,73,
2024,216927548,194888052,2,4,,,,69,66,F,10,20,N,66,
2024,216927549,194888052,3,4,,,,34,31,M,10,20,N,31,
2024,216927550,194888052,4,1,,,,104,NS,X,99,50,,,
2024,216927551,194888052,5,4,,,,77,74,M,10,20,N,74,
2024,232198547,208203885,1,4,,,,23,20,F,10,20,N,20,
2024,216927561,194888061,1,1,,,,104,NS,X,99,50,,,
2024,232198550,208203888,1,8,,,,104,NS,X,99,50,,,
2024,216927572,194888071,1,4,,,,41,38,M,10,20,N,38,
2024,232198572,208203909,1,4,,,,19,16,M,10,20,R,16,
2024,232198587,208203921,1,4,,,,77,74,M,10,20,R,74,
2024,219128000,196796373,1,4,,,,28,25,F,10,20,R,25,
2024,232198426,208203769,1,1,,,,104,NS,X,99,50,,,
2024,216927594,194888091,1,4,,,,50,47,M,10,20,R,47,
2024,216927595,194888091,2,4,,,,51,48,M,10,20,N,48,
2024,232198432,208203775,1,4,,,,33,30,M,10,20,R,30,
2024,223964694,201005784,1,1,,,,104,NS,X,99,50,,,
2024,223964695,201005784,2,4,,,,25,22,F,10,20,N,22,
2024,216927616,194888108,1,8,,,,104,NS,X,99,50,,,
2024,232198440,208203782,1,4,,,,33,30,M,10,20,N,30,
2024,216927530,194888037,1,4,,,,33,30,M,10,20,R,30,
2024,216927531,194888037,2,4,,,,32,29,F,10,20,N,29,
2024,216927542,194888046,1,4,,,,28,25,F,10,20,R,25,
2024,216927540,194888045,1,4,,,,28,25,F,10,20,R,25,
2024,216927546,194888051,1,4,,,,57,54,F,10,20,R,54,
2024,232198450,208203789,1,4,,,,71,68,F,10,20,R,68,
2024,232198580,208203916,1,4,,,,25,22,F,10,20,N,22,
2024,216927558,194888060,1,4,,,,103,00,M,10,20,N,,
2024,216927568,194888068,1,4,,,,55,52,M,20,20,R,52,
2024,216927578,194888077,1,4,,,,77,74,F,10,20,R,74,
2024,216927586,194888085,1,4,,,,43,40,M,10,20,R,40,
2024,216927587,194888085,2,4,,,,50,47,F,10,20,R,47,
2024,216927588,194888085,3,4,,,,28,25,M,10,20,R,25,
2024,219128035,196796403,1,4,,,,36,33,M,10,20,N,33,
2024,216927608,194888102,1,1,,,,104,NS,X,99,50,,,
2024,216927620,194888113,1,4,,,,79,76,M,10,20,R,76,
2024,216928598,194888981,1,4,,,,49,46,M,10,20,R,46,
2024,219128025,196796396,1,4,,,,12,09,M,10,20,R,09,
2024,216928401,194888803,1,4,,,,23,20,F,10,20,R,20,
2024,219128048,196796412,1,4,,,,20,17,M,10,20,N,17,
2024,216928460,194888854,1,1,,,,104,NS,X,99,50,,,
2024,216928494,194888887,1,4,,,,77,74,M,10,20,R,74,
2024,223964726,201005812,1,1,,,,104,NS,X,99,50,,,
2024,219127975,196796348,1,4,,,,61,58,M,10,20,R,58,
2024,216928560,194888948,1,4,,,,46,43,M,10,20,N,43,
2024,232198434,208203777,1,1,,,,104,NS,X,99,50,,,
2024,216927624,194888117,1,4,,,,23,20,M,10,20,R,20,
2024,216927562,194888062,1,4,,,,36,33,F,10,20,R,33,
2024,216927573,194888073,1,4,,,,41,38,F,10,20,R,38,
2024,216927584,194888083,1,4,,,,30,27,F,10,20,R,27,
2024,219127980,196796356,1,4,,,,73,70,M,10,20,R,70,
2024,216927609,194888103,1,4,,,,14,11,F,10,20,R,11,
2024,216927610,194888103,2,4,,,,16,13,F,10,20,R,13,
2024,210987037,189719325,1,4,,,,13,10,M,10,20,R,10,
2024,216927619,194888112,1,4,,,,60,57,F,10,20,N,57,
2024,216927629,194888121,1,4,,,,58,55,F,10,20,R,55,
2024,216927635,194888127,1,4,,,,34,31,M,10,20,R,31,
2024,219127993,196796365,1,4,,,,44,41,M,10,40,R,41,
2024,216927648,194888138,1,4,,,,33,30,M,10,20,R,30,
2024,219128013,196796384,1,4,,,,34,31,F,10,20,R,31,
2024,216927580,194888079,1,4,,,,57,54,M,10,20,R,54,
2024,223964766,201005851,1,1,,,,104,NS,X,99,50,,,
2024,216927601,194888097,1,1,,,,104,NS,X,99,50,,,
2024,216927613,194888106,1,1,,,,104,NS,X,99,50,,,
2024,219128009,196796380,1,4,,,,53,50,M,10,20,N,50,
2024,209228566,188189849,1,4,,,,74,71,F,10,20,R,71,
2024,210987048,189719335,1,4,,,,26,23,M,10,20,R,23,
2024,210987054,189719341,1,8,,,,104,NS,X,99,50,,,
2024,219128021,196796392,1,4,,,,26,23,M,10,20,R,23,
2024,219128022,196796392,2,4,,,,42,39,M,10,20,R,39,
2024,223964827,201005910,1,4,,,,75,72,M,10,20,R,72,
2024,209228577,188189857,1,4,,,,35,32,M,10,20,R,32,
2024,213176176,191623489,1,5,1,1,,46,43,M,10,20,N,43,
2024,213176177,191623489,2,3,,,,104,NS,X,99,50,,,
2024,219128044,196796414,1,4,,,,20,17,M,10,20,R,17,
2024,219128060,196796430,1,4,,,,42,39,F,10,20,N,39,
2024,219128066,196796434,1,4,,,,66,63,M,10,20,R,63,
2024,219127981,196796353,1,4,,,,50,47,F,10,20,R,47,
2024,223966072,201007082,1,1,,,,104,NS,X,99,50,,,
2024,219127987,196796358,1,4,,,,22,19,F,10,20,R,19,
2024,209228581,188189861,1,4,,,,45,42,M,10,20,R,42,
2024,223964727,201005815,1,4,,,,49,46,F,10,20,R,46,
2024,219127999,196796372,1,4,,,,28,25,M,20,20,N,25,
2024,219128011,196796383,1,4,,,,92,89,F,10,20,R,89,
2024,225836599,202645589,1,4,,,,64,61,M,10,20,R,61,
2024,219128033,196796401,1,4,,,,31,28,F,10,20,N,28,
2024,219128042,196796410,1,4,,,,68,65,M,10,20,R,65,
2024,219128054,196796422,1,4,,,,69,66,M,10,20,R,66,
2024,219128061,196796427,1,4,,,,78,75,F,10,20,R,75,
