yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
205582022,20558,2022,VT012165A,VT0121600,,N,N,,I,ATTORNEY GENERAL,ATTORNEY GENERAL MONTPELIER,Attorney General,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,Other State Agency,0,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,2,0,2,0,0,1993-01-01,2004-06-01,2005-12-01,2012-10-01,2017-05-01,2017-05-01,N,WASHINGTON,Not Specified,Y,Y,Y
205592022,20559,2022,VT0130000,VT0130000,,N,N,,I,WINDHAM,WINDHAM CO SHERIFF'S OFFICE,Windham,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,County,2222,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,13,2,15,1,5,6,6.3,9.5,1993-01-01,2004-01-01,2004-01-01,2012-10-01,,,N,WINDHAM,Not Specified,Y,Y,Y
205602022,20560,2022,VT0130100,VT0130100,,N,N,,I,BELLOWS FALLS,BELLOWS FALLS PD,Bellows Falls,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,2820,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,3,0,3,0,1,1,1.1,1.4,1993-01-01,1998-01-01,1998-01-01,2012-10-01,,,N,WINDHAM,Not Specified,Y,Y,Y
205612022,20561,2022,VT0130200,VT0130200,,N,N,,I,BRATTLEBORO,BRATTLEBORO PD,Brattleboro,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,12256,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,15,3,18,3,8,11,1.5,2.4,1993-01-01,1999-01-01,2005-09-01,2012-10-01,2017-01-01,2017-01-01,N,WINDHAM,Not Specified,Y,Y,Y
205622022,20562,2022,VT0130300,VT0130300,,N,N,,I,WILMINGTON,WILMINGTON PD,Wilmington,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,2310,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,1,6,1,1,2,2.6,3.5,1993-01-01,2001-01-01,2005-09-01,2012-10-01,2017-01-01,2017-01-01,N,WINDHAM,Not Specified,Y,Y,Y
205632022,20563,2022,VT0130500,VT0130500,,N,N,,I,DOVER,DOVER PD,Dover,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,1859,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,1,1,2,3.8,4.3,1993-01-01,2001-01-01,2005-09-01,2012-10-01,2017-02-01,2017-02-01,N,WINDHAM,Not Specified,Y,Y,Y
205652022,20565,2022,VT0140000,VT0140000,,N,N,,I,WINDSOR,WINDSOR COUNTY SHERIFF'S OFFICE,Windsor,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,County,0,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,14,0,14,2,3,5,0,0,1993-01-01,2004-01-01,2006-01-01,2012-10-01,2017-01-01,2017-01-01,N,WINDSOR,Not Specified,Y,Y,Y
205662022,20566,2022,VT0140100,VT0140100,,N,N,,I,LUDLOW,LUDLOW PD,Ludlow,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,2204,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,4,8,1,0,1,2.3,4.1,1993-01-01,2001-01-01,2005-11-01,2012-10-01,2018-01-01,2018-01-01,N,WINDSOR,Not Specified,Y,Y,Y
205672022,20567,2022,VT0140200,VT0140200,,N,N,,I,SPRINGFIELD,SPRINGFIELD PD,Springfield,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,9180,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,2,10,0,3,3,0.9,1.4,1993-01-01,1998-01-01,2005-09-01,2012-10-01,2017-03-01,2017-03-01,N,WINDSOR,Not Specified,Y,Y,Y
205682022,20568,2022,VT0140300,VT0140300,,N,N,,I,HARTFORD,HARTFORD PD,Hartford,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,10863,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,15,4,19,2,6,8,1.6,2.5,1993-01-01,1998-01-01,2005-11-01,2012-10-01,2017-01-01,2017-01-01,N,WINDSOR,Not Specified,Y,Y,Y
205692022,20569,2022,VT0140400,VT0140400,,N,N,,I,WINDSOR,WINDSOR PD,Windsor,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,3595,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,1,1,2,2.8,3.1,1993-01-01,1998-01-01,2005-09-01,2012-10-01,2017-03-01,2017-03-01,N,WINDSOR,Not Specified,Y,Y,Y
205702022,20570,2022,VT0140500,VT0140500,,N,N,,I,WOODSTOCK,WOODSTOCK PD,Woodstock,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,3064,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,0,1,1,1.6,2.0,1993-01-01,2001-01-01,2005-09-01,2012-10-01,2017-03-01,2017-03-01,N,WINDSOR,Not Specified,Y,Y,Y
205712022,20571,2022,VT0140600,VT0140600,,N,N,,I,CHESTER,CHESTER PD,Chester,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,3055,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,4,0,4,0,1,1,1.3,1.6,1993-01-01,1993-08-01,2005-09-01,2012-10-01,2017-02-01,2017-02-01,N,WINDSOR,Not Specified,Y,Y,Y
205722022,20572,2022,VT0140800,VT0140800,,N,N,,I,WEATHERSFIELD,WEATHERSFIELD PD,Weathersfield,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,2887,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,2,0,2,0,0,0,0.7,0.7,1993-01-01,2004-01-01,2005-09-01,2012-10-01,2017-03-01,2017-03-01,N,WINDSOR,Not Specified,Y,Y,Y
205732022,20573,2022,VT0141000,VT0141000,,N,N,,I,NORWICH,NORWICH PD,Norwich,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,3681,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,1,0,1,1,1,2,0.5,0.8,1993-01-01,1998-01-01,2005-11-01,2012-11-01,2017-02-01,2017-02-01,N,WINDSOR,Not Specified,Y,Y,Y
205742022,20574,2022,VT0141100,VT0141100,,N,N,,I,ROYALTON,ROYALTON POLICE DEPARTMENT,Royalton,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,2794,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,0,0,0,2,0,2,0.7,0.7,1993-01-01,2008-07-01,2013-07-01,2013-07-01,2017-02-01,2017-02-01,N,WINDSOR,Not Specified,Y,Y,Y
205752022,20575,2022,VTDFW0000,VTDFW0000,,N,N,,I,"FISH & WILDLIFE DPT, LED",FISH & WILDLIFE DEPT LAW ENF DIV WATERBURG,Fish and Wildlife Department,Law Enforcement Division,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,Other State Agency,0,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,35,0,35,4,2,6,0,0,1993-01-01,2004-01-01,2005-09-01,2012-10-01,2017-08-01,2017-08-01,N,WASHINGTON,Not Specified,Y,Y,Y
205762022,20576,2022,VTDLC0000,VTDLC0000,,N,N,,I,DEPT LIQUOR CONTOL DE&L,DLC DIVISION OF ENF & LICENSING MONTPELIER,Department of Liquor Control,Division of Enforcement and Licensing,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,Other State Agency,0,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1993-01-01,2005-08-01,2005-08-01,2013-02-01,,,N,WASHINGTON,Not Specified,Y,Y,Y
205772022,20577,2022,VTDMV0000,VTDMV0000,,N,N,,I,DEPT OF MOTOR VEHICLES,VERMONT DEPARTMENT OF MOTOR VEHICLES MONTPELIER,Department of Motor Vehicles,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,Other State Agency,0,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,25,18,43,2,5,7,0,0,1993-01-01,2005-12-01,2005-12-01,2012-10-01,,,N,WASHINGTON,Not Specified,Y,Y,Y
205782022,20578,2022,VTVSP0000,VTVSP0000,,N,N,,I,VERMONT STATE POLICE,DEPT OF PUB SFTY WATERBURY,Vermont State Police,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,State Police,0,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,25,7,32,3,4,7,0,0,1993-01-01,1994-01-01,2005-09-01,2012-10-01,2017-02-01,2017-02-01,N,UNMAPPED COUNTY,Not Specified,Y,Y,Y
205792022,20579,2022,VTVSP0100,VTVSP0100,,N,N,,I,SP: WILLISTON,STATE POLICE WILLISTON,State Police:,Williston,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,State Police,17757,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,15,15,30,3,19,22,1.0,2.9,1993-01-01,1993-10-01,2005-09-01,2012-10-01,2017-01-01,2017-01-01,N,CHITTENDEN,"Burlington-South Burlington, VT",Y,Y,Y
205802022,20580,2022,VTVSP0200,VTVSP0200,,N,N,,I,SP: ST. JOHNSBURY,STATE POLICE ST JOHNSBURY,State Police:,St. Johnsbury,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,State Police,18947,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,22,0,22,2,1,3,1.3,1.3,1993-01-01,1993-07-01,2005-09-01,2012-10-01,2017-01-01,2017-01-01,N,CALEDONIA,Not Specified,Y,Y,Y
205812022,20581,2022,VTVSP0300,VTVSP0300,,N,N,,I,SP: RUTLAND,STATE POLICE RUTLAND,State Police:,Rutland,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,State Police,25060,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,20,0,20,0,2,2,0.8,0.9,1993-01-01,1993-11-01,2005-09-01,2012-10-01,2017-02-01,2017-02-01,N,RUTLAND,Not Specified,Y,Y,Y
205832022,20583,2022,VTVSP0500,VTVSP0500,,N,N,,I,VT. STATE POLICE HDQ-BCI,STATE POLICE CRIMINAL DIVISION,Vermont State Police Headquarters Bureau of Criminal Investigations,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,State Police,0,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,62,0,62,12,3,15,0,0,1993-01-01,1996-11-01,2005-09-01,2012-10-01,2017-02-01,2017-02-01,N,WASHINGTON,Not Specified,Y,Y,Y
205842022,20584,2022,VTVSP0600,VTVSP0600,,N,N,,I,SP: NEW HAVEN,STATE POLICE NEW HAVEN,State Police:,New Haven,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,State Police,21804,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,8,0,8,5,1,6,0.6,0.6,1993-01-01,1993-12-01,2005-09-01,2012-10-01,2017-01-01,2017-01-01,N,ADDISON,Not Specified,Y,Y,Y
205852022,20585,2022,VTVSP0700,VTVSP0700,,N,N,,I,SP: ST. ALBANS,STATE POLICE ST ALBANS,State Police:,St. Albans,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,State Police,36696,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,18,1,19,3,1,4,0.6,0.6,1993-01-01,1993-01-01,2005-09-01,2012-10-01,2017-01-01,2017-01-01,N,FRANKLIN,"Burlington-South Burlington, VT",Y,Y,Y
205862022,20586,2022,VTVSP0800,VTVSP0800,,N,N,,I,SP: DERBY,STATE POLICE DERBY,State Police:,Derby,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,State Police,23236,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,11,1,12,3,0,3,0.6,0.6,1993-01-01,1993-01-01,2005-11-01,2012-10-01,2017-02-01,2017-02-01,N,ORLEANS,Not Specified,Y,Y,Y
205872022,20587,2022,VTVSP0900,VTVSP0900,,N,N,,I,SP: SHAFTSBURY,STATE POLICE SHAFTSBURY,State Police:,Shaftsbury,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,State Police,16281,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,14,0,14,0,1,1,0.9,0.9,1993-01-01,1993-03-01,2005-09-01,2012-10-01,2017-01-01,2017-01-01,N,BENNINGTON,Not Specified,Y,Y,Y
205892022,20589,2022,VTVSP1100,VTVSP1100,,N,N,,I,SP: ROYALTON,STATE POLICE ROYALTON,State Police:,Royalton,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,State Police,17228,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,13,1,14,2,1,3,0.9,1.0,1993-01-01,1993-12-01,2005-09-01,2012-10-01,2017-01-01,2017-01-01,N,WINDSOR,Not Specified,Y,Y,Y
205902022,20590,2022,VTVSP1200,VTVSP1200,,N,N,,I,SP: BERLIN,STATE POLICE MIDDLESEX,State Police:,Berlin,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,State Police,26403,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,16,0,16,1,2,3,0.6,0.7,1993-01-01,1993-01-01,2005-09-01,2012-10-01,2017-01-01,2017-01-01,N,WASHINGTON,Not Specified,Y,Y,Y
231682022,23168,2022,VT0120800,VT0120800,,N,N,,I,SECRETARY OF STATE INV U,SECRETARY OF STATE INV U,Secretary of State,Investigations Unit,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,Other State Agency,0,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,1,0,1,0,0,1993-01-01,2012-01-01,2012-01-01,2013-02-01,,,N,WASHINGTON,Not Specified,Y,Y,Y
232522022,23252,2022,VT0111000,VT0111000,,N,N,,I,PITTSFORD,PITTSFORD,Pittsford,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,2879,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,1,0,1,0,0,0,0.3,0.3,1993-01-01,2013-09-01,2013-09-01,2014-01-01,,,N,RUTLAND,Not Specified,Y,Y,Y
254122022,25412,2022,VT0111100,VT0111100,,N,N,,I,KILLINGTON,,Killington,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,1414,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.1,2.1,1993-01-01,2014-01-01,2014-01-01,2014-08-01,,,N,RUTLAND,Not Specified,Y,Y,Y
254132022,25413,2022,VT0120700,VT0120700,,N,N,,I,CAPITOL POLICE,,Capitol Police,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,Other State Agency,0,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,1,0,1,0,0,1993-01-01,2013-05-01,2013-05-01,2014-08-01,,,N,WASHINGTON,Not Specified,Y,Y,Y
258402022,25840,2022,VT0041300,VT0041300,,N,N,,I,CHITTENDEN UNIT SPEC INV,,Chittenden Unit for Special Investigations,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,Other,0,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,0,0,0,0,0,0,0,0,1993-01-01,2016-02-01,2016-02-01,2016-01-01,,,N,CHITTENDEN,"Burlington-South Burlington, VT",Y,Y,Y
259982022,25998,2022,VT0090300,VT0090300,,N,N,,I,FAIRLEE,,Fairlee,,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,City,1011,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,1993-01-01,2017-02-01,2016-10-01,2016-10-01,2017-09-01,2017-09-01,N,ORANGE,Not Specified,Y,Y,Y
260572022,26057,2022,VTVSP1600,VTVSP1600,,N,N,,I,SP: WESTMINSTER,,State Police:,Westminster,A,52,Vermont,VT,VT,1,New England,1,Northeast,Region I,State Police,24756,23397,VTUCR0001,Department of Public Safety Vermont Criminal Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,18,5,23,2,16,18,0.8,1.7,1993-01-01,2016-07-01,2016-09-01,2016-09-01,2017-02-01,2017-02-01,N,WINDHAM,Not Specified,Y,Y,Y
